r,z,phi_T,phi_L
0.00720786,-0.1025,-91.1118,-90.6389
0.00720786,-0.1,-101.636,-101.109
0.00720786,-0.0975,-114.105,-113.513
0.00720786,-0.095,-128.996,-128.327
0.00720786,-0.0925,-146.931,-146.168
0.00720786,-0.09,-168.731,-167.855
0.00720786,-0.0875,-195.495,-194.48
0.00720786,-0.085,-228.711,-227.524
0.00720786,-0.0825,-270.423,-269.019
0.00720786,-0.08,-323.482,-321.803
0.00720786,-0.0775,-391.929,-389.894
0.00720786,-0.075,-481.6,-479.1
0.00720786,-0.0725,-601.086,-597.966
0.00720786,-0.07,-763.313,-759.352
0.00720786,-0.0675,-988.188,-983.059
0.00720786,-0.065,-1307.18,-1300.4
0.00720786,-0.0625,-1771.49,-1762.3
0.00720786,-0.06,-2467.14,-2454.33
0.00720786,-0.0575,-3543.84,-3525.45
0.00720786,-0.055,-5272.9,-5245.53
0.00720786,-0.0525,-8168.58,-8126.18
0.00720786,-0.05,-13256.9,-13188.1
0.00720786,-0.0475,-22707.9,-22590
0.00720786,-0.045,-41431,-41216
0.00720786,-0.0425,-81433,-81010.4
0.00720786,-0.04,-174885,-173977
0.00720786,-0.0375,-417816,-415648
0.00720786,-0.035,-1.13644e+06,-1.13054e+06
0.00720786,-0.0325,-3.62739e+06,-3.60856e+06
0.00720786,-0.03,-1.41482e+07,-1.40748e+07
0.00720786,-0.0275,-7.1264e+07,-7.08941e+07
0.00720786,-0.025,-5.00894e+08,-4.98294e+08
0.00720786,-0.0225,-5.49553e+09,-5.467e+09
0.00720786,-0.02,-1.11375e+11,-1.10797e+11
0.00720786,-0.0175,-5.4347e+12,-5.40649e+12
0.00720786,-0.015,-9.93757e+14,-9.88599e+14
0.00720786,-0.0125,-1.51158e+18,-1.50373e+18
0.00720786,-0.01,-9.44814e+22,-9.3991e+22
0.00720786,-0.0075,-1.01444e+31,-1.00918e+31
0.00720786,-0.005,-1.39138e+47,-1.38416e+47
0.00720786,-0.0025,-6.10541e+95,-6.07372e+95
0.00720786,0,0,0
0.00720786,0.0025,1.00546e-100,1.00024e-100
0.00720786,0.005,1.76472e-51,1.75556e-51
0.00720786,0.0075,5.44564e-35,5.41738e-35
0.00720786,0.01,1.03936e-26,1.03397e-26
0.00720786,0.0125,1.01496e-21,1.0097e-21
0.00720786,0.015,2.2228e-18,2.21126e-18
0.00720786,0.0175,5.53125e-16,5.50254e-16
0.00720786,0.02,3.52458e-14,3.50629e-14
0.00720786,0.0225,9.03845e-13,8.99153e-13
0.00720786,0.025,1.22395e-11,1.21759e-11
0.00720786,0.0275,1.04064e-10,1.03524e-10
0.00720786,0.03,6.23612e-10,6.20375e-10
0.00720786,0.0325,2.85366e-09,2.83885e-09
0.00720786,0.035,1.056e-08,1.05052e-08
0.00720786,0.0375,3.29597e-08,3.27886e-08
0.00720786,0.04,8.95559e-08,8.90911e-08
0.00720786,0.0425,2.17027e-07,2.159e-07
0.00720786,0.045,4.78006e-07,4.75525e-07
0.00720786,0.0475,9.71248e-07,9.66207e-07
0.00720786,0.05,1.84244e-06,1.83288e-06
0.00720786,0.0525,3.2948e-06,3.2777e-06
0.00720786,0.055,5.59865e-06,5.56959e-06
0.00720786,0.0575,9.09931e-06,9.05208e-06
0.00720786,0.06,1.42227e-05,1.41489e-05
0.00720786,0.0625,2.14788e-05,2.13673e-05
0.00720786,0.065,3.14619e-05,3.12986e-05
0.00720786,0.0675,4.48491e-05,4.46164e-05
0.00720786,0.07,6.23965e-05,6.20726e-05
0.00720786,0.0725,8.49327e-05,8.44918e-05
0.00720786,0.075,0.000113352,0.000112764
0.00720786,0.0775,0.000148605,0.000147834
0.00720786,0.08,0.000191691,0.000190696
0.00720786,0.0825,0.000243644,0.00024238
0.00720786,0.085,0.000305529,0.000303943
0.00720786,0.0875,0.000378425,0.000376461
0.00720786,0.09,0.000463421,0.000461016
0.00720786,0.0925,0.000561603,0.000558688
0.00720786,0.095,0.000674047,0.000670548
0.00720786,0.0975,0.000801812,0.00079765
0.00720786,0.1,0.000945929,0.00094102
0.00720786,0.1025,0.0011074,0.00110165
0.00720786,0.105,0.00128719,0.00128051
0.00720786,0.1075,0.00148622,0.00147851
0.00720786,0.11,0.00170536,0.00169651
0.00720786,0.1125,0.00194544,0.00193535
0.00720786,0.115,0.00220724,0.00219578
0.00720786,0.1175,0.00249146,0.00247853
0.00720786,0.12,0.00279877,0.00278424
0.00720786,0.1225,0.00312978,0.00311353
0.00720786,0.125,0.00348502,0.00346693
0.00720786,0.1275,0.00386499,0.00384493
0.00720786,0.13,0.00427012,0.00424796
0.00720786,0.1325,0.00470079,0.00467639
0.00720786,0.135,0.0051573,0.00513053
0.00720786,0.1375,0.00563992,0.00561064
0.00720786,0.14,0.00614885,0.00611694
0.00720786,0.1425,0.00668426,0.00664957
0.00720786,0.145,0.00724624,0.00720863
0.00720786,0.1475,0.00783486,0.00779419
0.00720786,0.15,0.00845011,0.00840625
0.00720786,0.1525,0.00909195,0.00904476
0.00720786,0.155,0.00976032,0.00970966
0.00720786,0.1575,0.0104551,0.0104008
0.00720786,0.16,0.0111761,0.0111181
0.00720786,0.1625,0.0119231,0.0118612
0.00720786,0.165,0.0126959,0.01263
0.00720786,0.1675,0.0134942,0.0134242
0.00720786,0.17,0.0143178,0.0142435
0.00720786,0.1725,0.0151662,0.0150875
0.00720786,0.175,0.0160392,0.0159559
0.00720786,0.1775,0.0169363,0.0168484
0.00720786,0.18,0.0178571,0.0177644
0.00720786,0.1825,0.0188012,0.0187037
0.00720786,0.185,0.0197682,0.0196656
0.00720786,0.1875,0.0207575,0.0206498
0.00720786,0.19,0.0217687,0.0216557
0.00720786,0.1925,0.0228013,0.0226829
0.00720786,0.195,0.0238547,0.0237308
0.00720786,0.1975,0.0249283,0.0247989
0.00720786,0.2,0.0260217,0.0258867
0.00720786,0.2025,0.0271343,0.0269935
0.00720786,0.205,0.0282655,0.0281188
0.00720786,0.2075,0.0294146,0.029262
0.00720786,0.21,0.0305812,0.0304225
0.00720786,0.2125,0.0317647,0.0315998
0.00720786,0.215,0.0329643,0.0327932
0.00720786,0.2175,0.0341795,0.0340021
0.00720786,0.22,0.0354097,0.0352259
0.00720786,0.2225,0.0366543,0.036464
0.00720786,0.225,0.0379126,0.0377158
0.00720786,0.2275,0.039184,0.0389806
0.00720786,0.23,0.0404679,0.0402579
0.00720786,0.2325,0.0417637,0.0415469
0.00720786,0.235,0.0430707,0.0428471
0.00720786,0.2375,0.0443883,0.0441579
0.00720786,0.24,0.0457158,0.0454786
0.00720786,0.2425,0.0470528,0.0468085
0.00720786,0.245,0.0483984,0.0481472
0.00720786,0.2475,0.0497522,0.0494939
0.00763716,-0.25,-10.4466,-10.3924
0.00763716,-0.2475,-10.5495,-10.4948
0.00763716,-0.245,-10.6573,-10.602
0.00763716,-0.2425,-10.7701,-10.7142
0.00763716,-0.24,-10.8882,-10.8317
0.00763716,-0.2375,-11.012,-10.9548
0.00763716,-0.235,-11.1417,-11.0839
0.00763716,-0.2325,-11.2777,-11.2192
0.00763716,-0.23,-11.4203,-11.3611
0.00763716,-0.2275,-11.57,-11.51
0.00763716,-0.225,-11.7272,-11.6663
0.00763716,-0.2225,-11.8922,-11.8305
0.00763716,-0.22,-12.0657,-12.0031
0.00763716,-0.2175,-12.2482,-12.1846
0.00763716,-0.215,-12.4402,-12.3756
0.00763716,-0.2125,-12.6423,-12.5767
0.00763716,-0.21,-12.8553,-12.7885
0.00763716,-0.2075,-13.0798,-13.0119
0.00763716,-0.205,-13.3167,-13.2476
0.00763716,-0.2025,-13.5669,-13.4965
0.00763716,-0.2,-13.8313,-13.7595
0.00763716,-0.1975,-14.1109,-14.0377
0.00763716,-0.195,-14.4069,-14.3321
0.00763716,-0.1925,-14.7206,-14.6442
0.00763716,-0.19,-15.0533,-14.9751
0.00763716,-0.1875,-15.4065,-15.3265
0.00763716,-0.185,-15.7819,-15.7
0.00763716,-0.1825,-16.1814,-16.0974
0.00763716,-0.18,-16.607,-16.5208
0.00763716,-0.1775,-17.0609,-16.9724
0.00763716,-0.175,-17.5457,-17.4547
0.00763716,-0.1725,-18.0642,-17.9704
0.00763716,-0.17,-18.6195,-18.5228
0.00763716,-0.1675,-19.215,-19.1152
0.00763716,-0.165,-19.8547,-19.7517
0.00763716,-0.1625,-20.543,-20.4364
0.00763716,-0.16,-21.2849,-21.1744
0.00763716,-0.1575,-22.086,-21.9713
0.00763716,-0.155,-22.9525,-22.8334
0.00763716,-0.1525,-23.8918,-23.7678
0.00763716,-0.15,-24.9121,-24.7828
0.00763716,-0.1475,-26.0227,-25.8876
0.00763716,-0.145,-27.2345,-27.0932
0.00763716,-0.1425,-28.56,-28.4117
0.00763716,-0.14,-30.0134,-29.8576
0.00763716,-0.1375,-31.6115,-31.4474
0.00763716,-0.135,-33.3737,-33.2005
0.00763716,-0.1325,-35.3228,-35.1394
0.00763716,-0.13,-37.4853,-37.2908
0.00763716,-0.1275,-39.8929,-39.6859
0.00763716,-0.125,-42.583,-42.362
0.00763716,-0.1225,-45.6,-45.3633
0.00763716,-0.12,-48.9974,-48.7431
0.00763716,-0.1175,-52.8396,-52.5654
0.00763716,-0.115,-57.2047,-56.9078
0.00763716,-0.1125,-62.188,-61.8652
0.00763716,-0.11,-67.9065,-67.5541
0.00763716,-0.1075,-74.5054,-74.1187
0.00763716,-0.105,-82.1652,-81.7388
0.00763716,-0.1025,-91.1133,-90.6404
0.00763716,-0.1,-101.638,-101.11
0.00763716,-0.0975,-114.107,-113.515
0.00763716,-0.095,-128.998,-128.329
0.00763716,-0.0925,-146.933,-146.17
0.00763716,-0.09,-168.733,-167.857
0.00763716,-0.0875,-195.497,-194.483
0.00763716,-0.085,-228.714,-227.527
0.00763716,-0.0825,-270.426,-269.023
0.00763716,-0.08,-323.486,-321.807
0.00763716,-0.0775,-391.933,-389.899
0.00763716,-0.075,-481.605,-479.105
0.00763716,-0.0725,-601.093,-597.973
0.00763716,-0.07,-763.322,-759.36
0.00763716,-0.0675,-988.199,-983.069
0.00763716,-0.065,-1307.19,-1300.41
0.00763716,-0.0625,-1771.51,-1762.32
0.00763716,-0.06,-2467.16,-2454.35
0.00763716,-0.0575,-3543.87,-3525.48
0.00763716,-0.055,-5272.94,-5245.58
0.00763716,-0.0525,-8168.64,-8126.25
0.00763716,-0.05,-13257,-13188.2
0.00763716,-0.0475,-22708,-22590.2
0.00763716,-0.045,-41431.3,-41216.3
0.00763716,-0.0425,-81433.6,-81010.9
0.00763716,-0.04,-174886,-173978
0.00763716,-0.0375,-417819,-415650
0.00763716,-0.035,-1.13645e+06,-1.13055e+06
0.00763716,-0.0325,-3.62741e+06,-3.60858e+06
0.00763716,-0.03,-1.41483e+07,-1.40749e+07
0.00763716,-0.0275,-7.12643e+07,-7.08944e+07
0.00763716,-0.025,-5.00896e+08,-4.98296e+08
0.00763716,-0.0225,-5.49554e+09,-5.46702e+09
0.00763716,-0.02,-1.11376e+11,-1.10797e+11
0.00763716,-0.0175,-5.43471e+12,-5.4065e+12
0.00763716,-0.015,-9.93759e+14,-9.88601e+14
0.00763716,-0.0125,-1.51158e+18,-1.50374e+18
0.00763716,-0.01,-9.44815e+22,-9.39911e+22
0.00763716,-0.0075,-1.01444e+31,-1.00918e+31
0.00763716,-0.005,-1.39138e+47,-1.38416e+47
0.00763716,-0.0025,-6.10541e+95,-6.07372e+95
0.00763716,0,0,0
0.00763716,0.0025,1.00546e-100,1.00024e-100
0.00763716,0.005,1.76472e-51,1.75556e-51
0.00763716,0.0075,5.44564e-35,5.41737e-35
0.00763716,0.01,1.03936e-26,1.03397e-26
0.00763716,0.0125,1.01496e-21,1.00969e-21
0.00763716,0.015,2.22279e-18,2.21126e-18
0.00763716,0.0175,5.53124e-16,5.50253e-16
0.00763716,0.02,3.52457e-14,3.50628e-14
0.00763716,0.0225,9.03842e-13,8.99151e-13
0.00763716,0.025,1.22394e-11,1.21759e-11
0.00763716,0.0275,1.04064e-10,1.03524e-10
0.00763716,0.03,6.23609e-10,6.20372e-10
0.00763716,0.0325,2.85365e-09,2.83884e-09
0.00763716,0.035,1.05599e-08,1.05051e-08
0.00763716,0.0375,3.29595e-08,3.27885e-08
0.00763716,0.04,8.95554e-08,8.90906e-08
0.00763716,0.0425,2.17026e-07,2.15899e-07
0.00763716,0.045,4.78003e-07,4.75522e-07
0.00763716,0.0475,9.71242e-07,9.66201e-07
0.00763716,0.05,1.84243e-06,1.83286e-06
0.00763716,0.0525,3.29477e-06,3.27767e-06
0.00763716,0.055,5.59861e-06,5.56955e-06
0.00763716,0.0575,9.09924e-06,9.05201e-06
0.00763716,0.06,1.42226e-05,1.41488e-05
0.00763716,0.0625,2.14786e-05,2.13672e-05
0.00763716,0.065,3.14616e-05,3.12983e-05
0.00763716,0.0675,4.48487e-05,4.4616e-05
0.00763716,0.07,6.23959e-05,6.2072e-05
0.00763716,0.0725,8.49319e-05,8.4491e-05
0.00763716,0.075,0.000113351,0.000112762
0.00763716,0.0775,0.000148604,0.000147832
0.00763716,0.08,0.000191689,0.000190694
0.00763716,0.0825,0.000243642,0.000242377
0.00763716,0.085,0.000305526,0.00030394
0.00763716,0.0875,0.000378421,0.000376457
0.00763716,0.09,0.000463416,0.00046101
0.00763716,0.0925,0.000561596,0.000558681
0.00763716,0.095,0.000674039,0.00067054
0.00763716,0.0975,0.000801801,0.00079764
0.00763716,0.1,0.000945917,0.000941008
0.00763716,0.1025,0.00110739,0.00110164
0.00763716,0.105,0.00128717,0.00128049
0.00763716,0.1075,0.0014862,0.00147849
0.00763716,0.11,0.00170534,0.00169649
0.00763716,0.1125,0.00194542,0.00193532
0.00763716,0.115,0.00220721,0.00219575
0.00763716,0.1175,0.00249142,0.00247849
0.00763716,0.12,0.00279873,0.0027842
0.00763716,0.1225,0.00312973,0.00311348
0.00763716,0.125,0.00348497,0.00346688
0.00763716,0.1275,0.00386493,0.00384487
0.00763716,0.13,0.00427006,0.00424789
0.00763716,0.1325,0.00470071,0.00467631
0.00763716,0.135,0.00515721,0.00513044
0.00763716,0.1375,0.00563982,0.00561055
0.00763716,0.14,0.00614875,0.00611683
0.00763716,0.1425,0.00668415,0.00664945
0.00763716,0.145,0.00724612,0.00720851
0.00763716,0.1475,0.00783472,0.00779405
0.00763716,0.15,0.00844995,0.0084061
0.00763716,0.1525,0.00909179,0.0090446
0.00763716,0.155,0.00976014,0.00970948
0.00763716,0.1575,0.0104549,0.0104006
0.00763716,0.16,0.0111759,0.0111178
0.00763716,0.1625,0.0119229,0.011861
0.00763716,0.165,0.0126956,0.0126298
0.00763716,0.1675,0.013494,0.0134239
0.00763716,0.17,0.0143175,0.0142432
0.00763716,0.1725,0.0151659,0.0150872
0.00763716,0.175,0.0160389,0.0159556
0.00763716,0.1775,0.0169359,0.016848
0.00763716,0.18,0.0178567,0.0177641
0.00763716,0.1825,0.0188008,0.0187033
0.00763716,0.185,0.0197678,0.0196652
0.00763716,0.1875,0.0207571,0.0206493
0.00763716,0.19,0.0217683,0.0216553
0.00763716,0.1925,0.0228008,0.0226824
0.00763716,0.195,0.0238541,0.0237303
0.00763716,0.1975,0.0249278,0.0247984
0.00763716,0.2,0.0260211,0.0258861
0.00763716,0.2025,0.0271337,0.0269928
0.00763716,0.205,0.0282648,0.0281181
0.00763716,0.2075,0.029414,0.0292613
0.00763716,0.21,0.0305805,0.0304218
0.00763716,0.2125,0.0317639,0.031599
0.00763716,0.215,0.0329635,0.0327924
0.00763716,0.2175,0.0341787,0.0340013
0.00763716,0.22,0.0354088,0.0352251
0.00763716,0.2225,0.0366534,0.0364631
0.00763716,0.225,0.0379116,0.0377149
0.00763716,0.2275,0.039183,0.0389796
0.00763716,0.23,0.0404669,0.0402569
0.00763716,0.2325,0.0417626,0.0415459
0.00763716,0.235,0.0430696,0.042846
0.00763716,0.2375,0.0443871,0.0441567
0.00763716,0.24,0.0457147,0.0454774
0.00763716,0.2425,0.0470515,0.0468073
0.00763716,0.245,0.0483971,0.0481459
0.00763716,0.2475,0.0497508,0.0494926
0.00809203,-0.25,-10.4471,-10.3929
0.00809203,-0.2475,-10.5501,-10.4953
0.00809203,-0.245,-10.6578,-10.6025
0.00809203,-0.2425,-10.7706,-10.7147
0.00809203,-0.24,-10.8888,-10.8322
0.00809203,-0.2375,-11.0125,-10.9554
0.00809203,-0.235,-11.1422,-11.0844
0.00809203,-0.2325,-11.2782,-11.2197
0.00809203,-0.23,-11.4209,-11.3616
0.00809203,-0.2275,-11.5705,-11.5105
0.00809203,-0.225,-11.7277,-11.6668
0.00809203,-0.2225,-11.8928,-11.831
0.00809203,-0.22,-12.0663,-12.0036
0.00809203,-0.2175,-12.2487,-12.1851
0.00809203,-0.215,-12.4407,-12.3761
0.00809203,-0.2125,-12.6428,-12.5772
0.00809203,-0.21,-12.8558,-12.7891
0.00809203,-0.2075,-13.0803,-13.0124
0.00809203,-0.205,-13.3172,-13.2481
0.00809203,-0.2025,-13.5674,-13.497
0.00809203,-0.2,-13.8318,-13.76
0.00809203,-0.1975,-14.1114,-14.0382
0.00809203,-0.195,-14.4075,-14.3327
0.00809203,-0.1925,-14.7211,-14.6447
0.00809203,-0.19,-15.0538,-14.9757
0.00809203,-0.1875,-15.4071,-15.3271
0.00809203,-0.185,-15.7825,-15.7006
0.00809203,-0.1825,-16.182,-16.098
0.00809203,-0.18,-16.6076,-16.5214
0.00809203,-0.1775,-17.0615,-16.973
0.00809203,-0.175,-17.5463,-17.4552
0.00809203,-0.1725,-18.0648,-17.971
0.00809203,-0.17,-18.62,-18.5234
0.00809203,-0.1675,-19.2156,-19.1158
0.00809203,-0.165,-19.8553,-19.7523
0.00809203,-0.1625,-20.5436,-20.437
0.00809203,-0.16,-21.2855,-21.1751
0.00809203,-0.1575,-22.0866,-21.972
0.00809203,-0.155,-22.9532,-22.834
0.00809203,-0.1525,-23.8925,-23.7685
0.00809203,-0.15,-24.9127,-24.7834
0.00809203,-0.1475,-26.0234,-25.8883
0.00809203,-0.145,-27.2352,-27.0939
0.00809203,-0.1425,-28.5607,-28.4125
0.00809203,-0.14,-30.0142,-29.8584
0.00809203,-0.1375,-31.6123,-31.4482
0.00809203,-0.135,-33.3745,-33.2013
0.00809203,-0.1325,-35.3236,-35.1403
0.00809203,-0.13,-37.4862,-37.2916
0.00809203,-0.1275,-39.8939,-39.6868
0.00809203,-0.125,-42.5839,-42.3629
0.00809203,-0.1225,-45.601,-45.3643
0.00809203,-0.12,-48.9985,-48.7441
0.00809203,-0.1175,-52.8407,-52.5665
0.00809203,-0.115,-57.2059,-56.9089
0.00809203,-0.1125,-62.1892,-61.8664
0.00809203,-0.11,-67.9079,-67.5554
0.00809203,-0.1075,-74.5068,-74.1201
0.00809203,-0.105,-82.1668,-81.7403
0.00809203,-0.1025,-91.1149,-90.642
0.00809203,-0.1,-101.639,-101.112
0.00809203,-0.0975,-114.109,-113.517
0.00809203,-0.095,-129,-128.331
0.00809203,-0.0925,-146.935,-146.172
0.00809203,-0.09,-168.736,-167.86
0.00809203,-0.0875,-195.5,-194.486
0.00809203,-0.085,-228.717,-227.53
0.00809203,-0.0825,-270.43,-269.027
0.00809203,-0.08,-323.49,-321.811
0.00809203,-0.0775,-391.938,-389.904
0.00809203,-0.075,-481.611,-479.112
0.00809203,-0.0725,-601.1,-597.98
0.00809203,-0.07,-763.331,-759.369
0.00809203,-0.0675,-988.21,-983.081
0.00809203,-0.065,-1307.21,-1300.42
0.00809203,-0.0625,-1771.53,-1762.34
0.00809203,-0.06,-2467.18,-2454.38
0.00809203,-0.0575,-3543.9,-3525.51
0.00809203,-0.055,-5272.99,-5245.63
0.00809203,-0.0525,-8168.72,-8126.32
0.00809203,-0.05,-13257.1,-13188.3
0.00809203,-0.0475,-22708.2,-22590.4
0.00809203,-0.045,-41431.6,-41216.6
0.00809203,-0.0425,-81434.1,-81011.5
0.00809203,-0.04,-174887,-173980
0.00809203,-0.0375,-417821,-415653
0.00809203,-0.035,-1.13645e+06,-1.13055e+06
0.00809203,-0.0325,-3.62743e+06,-3.6086e+06
0.00809203,-0.03,-1.41484e+07,-1.40749e+07
0.00809203,-0.0275,-7.12646e+07,-7.08947e+07
0.00809203,-0.025,-5.00898e+08,-4.98298e+08
0.00809203,-0.0225,-5.49556e+09,-5.46704e+09
0.00809203,-0.02,-1.11376e+11,-1.10798e+11
0.00809203,-0.0175,-5.43473e+12,-5.40652e+12
0.00809203,-0.015,-9.93762e+14,-9.88604e+14
0.00809203,-0.0125,-1.51158e+18,-1.50374e+18
0.00809203,-0.01,-9.44817e+22,-9.39913e+22
0.00809203,-0.0075,-1.01444e+31,-1.00918e+31
0.00809203,-0.005,-1.39139e+47,-1.38416e+47
0.00809203,-0.0025,-6.10541e+95,-6.07373e+95
0.00809203,0,0,0
0.00809203,0.0025,1.00546e-100,1.00024e-100
0.00809203,0.005,1.76472e-51,1.75556e-51
0.00809203,0.0075,5.44563e-35,5.41737e-35
0.00809203,0.01,1.03936e-26,1.03396e-26
0.00809203,0.0125,1.01496e-21,1.00969e-21
0.00809203,0.015,2.22279e-18,2.21125e-18
0.00809203,0.0175,5.53122e-16,5.50251e-16
0.00809203,0.02,3.52456e-14,3.50627e-14
0.00809203,0.0225,9.03839e-13,8.99147e-13
0.00809203,0.025,1.22394e-11,1.21758e-11
0.00809203,0.0275,1.04064e-10,1.03524e-10
0.00809203,0.03,6.23606e-10,6.20369e-10
0.00809203,0.0325,2.85363e-09,2.83882e-09
0.00809203,0.035,1.05599e-08,1.05051e-08
0.00809203,0.0375,3.29593e-08,3.27883e-08
0.00809203,0.04,8.95548e-08,8.909e-08
0.00809203,0.0425,2.17024e-07,2.15898e-07
0.00809203,0.045,4.78e-07,4.75519e-07
0.00809203,0.0475,9.71235e-07,9.66194e-07
0.00809203,0.05,1.84241e-06,1.83285e-06
0.00809203,0.0525,3.29475e-06,3.27765e-06
0.00809203,0.055,5.59856e-06,5.5695e-06
0.00809203,0.0575,9.09916e-06,9.05193e-06
0.00809203,0.06,1.42225e-05,1.41487e-05
0.00809203,0.0625,2.14784e-05,2.1367e-05
0.00809203,0.065,3.14613e-05,3.1298e-05
0.00809203,0.0675,4.48483e-05,4.46155e-05
0.00809203,0.07,6.23953e-05,6.20714e-05
0.00809203,0.0725,8.49309e-05,8.44901e-05
0.00809203,0.075,0.00011335,0.000112761
0.00809203,0.0775,0.000148602,0.000147831
0.00809203,0.08,0.000191686,0.000190692
0.00809203,0.0825,0.000243639,0.000242374
0.00809203,0.085,0.000305522,0.000303936
0.00809203,0.0875,0.000378416,0.000376452
0.00809203,0.09,0.000463409,0.000461004
0.00809203,0.0925,0.000561589,0.000558674
0.00809203,0.095,0.000674029,0.000670531
0.00809203,0.0975,0.00080179,0.000797629
0.00809203,0.1,0.000945904,0.000940994
0.00809203,0.1025,0.00110737,0.00110162
0.00809203,0.105,0.00128715,0.00128047
0.00809203,0.1075,0.00148618,0.00147846
0.00809203,0.11,0.00170531,0.00169646
0.00809203,0.1125,0.00194539,0.00193529
0.00809203,0.115,0.00220717,0.00219571
0.00809203,0.1175,0.00249138,0.00247845
0.00809203,0.12,0.00279868,0.00278415
0.00809203,0.1225,0.00312967,0.00311343
0.00809203,0.125,0.00348491,0.00346682
0.00809203,0.1275,0.00386486,0.0038448
0.00809203,0.13,0.00426998,0.00424782
0.00809203,0.1325,0.00470062,0.00467623
0.00809203,0.135,0.00515712,0.00513035
0.00809203,0.1375,0.00563972,0.00561044
0.00809203,0.14,0.00614863,0.00611672
0.00809203,0.1425,0.00668401,0.00664932
0.00809203,0.145,0.00724597,0.00720836
0.00809203,0.1475,0.00783456,0.0077939
0.00809203,0.15,0.00844978,0.00840592
0.00809203,0.1525,0.0090916,0.00904441
0.00809203,0.155,0.00975993,0.00970928
0.00809203,0.1575,0.0104547,0.0104004
0.00809203,0.16,0.0111756,0.0111176
0.00809203,0.1625,0.0119226,0.0118607
0.00809203,0.165,0.0126954,0.0126295
0.00809203,0.1675,0.0134937,0.0134236
0.00809203,0.17,0.0143172,0.0142429
0.00809203,0.1725,0.0151656,0.0150868
0.00809203,0.175,0.0160385,0.0159552
0.00809203,0.1775,0.0169355,0.0168476
0.00809203,0.18,0.0178563,0.0177636
0.00809203,0.1825,0.0188004,0.0187028
0.00809203,0.185,0.0197673,0.0196647
0.00809203,0.1875,0.0207566,0.0206488
0.00809203,0.19,0.0217677,0.0216547
0.00809203,0.1925,0.0228002,0.0226819
0.00809203,0.195,0.0238535,0.0237297
0.00809203,0.1975,0.0249271,0.0247977
0.00809203,0.2,0.0260205,0.0258854
0.00809203,0.2025,0.027133,0.0269921
0.00809203,0.205,0.0282641,0.0281174
0.00809203,0.2075,0.0294132,0.0292605
0.00809203,0.21,0.0305797,0.030421
0.00809203,0.2125,0.031763,0.0315982
0.00809203,0.215,0.0329626,0.0327915
0.00809203,0.2175,0.0341777,0.0340003
0.00809203,0.22,0.0354079,0.0352241
0.00809203,0.2225,0.0366524,0.0364621
0.00809203,0.225,0.0379106,0.0377138
0.00809203,0.2275,0.0391819,0.0389786
0.00809203,0.23,0.0404657,0.0402557
0.00809203,0.2325,0.0417614,0.0415447
0.00809203,0.235,0.0430683,0.0428448
0.00809203,0.2375,0.0443858,0.0441555
0.00809203,0.24,0.0457133,0.0454761
0.00809203,0.2425,0.0470501,0.0468059
0.00809203,0.245,0.0483957,0.0481445
0.00809203,0.2475,0.0497494,0.0494911
0.00857399,-0.25,-10.4477,-10.3935
0.00857399,-0.2475,-10.5506,-10.4959
0.00857399,-0.245,-10.6584,-10.6031
0.00857399,-0.2425,-10.7712,-10.7153
0.00857399,-0.24,-10.8893,-10.8328
0.00857399,-0.2375,-11.0131,-10.9559
0.00857399,-0.235,-11.1428,-11.085
0.00857399,-0.2325,-11.2788,-11.2203
0.00857399,-0.23,-11.4214,-11.3622
0.00857399,-0.2275,-11.5711,-11.5111
0.00857399,-0.225,-11.7283,-11.6674
0.00857399,-0.2225,-11.8933,-11.8316
0.00857399,-0.22,-12.0668,-12.0042
0.00857399,-0.2175,-12.2493,-12.1857
0.00857399,-0.215,-12.4413,-12.3767
0.00857399,-0.2125,-12.6434,-12.5778
0.00857399,-0.21,-12.8564,-12.7896
0.00857399,-0.2075,-13.0809,-13.013
0.00857399,-0.205,-13.3178,-13.2487
0.00857399,-0.2025,-13.568,-13.4976
0.00857399,-0.2,-13.8324,-13.7606
0.00857399,-0.1975,-14.112,-14.0388
0.00857399,-0.195,-14.4081,-14.3333
0.00857399,-0.1925,-14.7217,-14.6453
0.00857399,-0.19,-15.0544,-14.9763
0.00857399,-0.1875,-15.4077,-15.3277
0.00857399,-0.185,-15.7831,-15.7012
0.00857399,-0.1825,-16.1826,-16.0986
0.00857399,-0.18,-16.6082,-16.522
0.00857399,-0.1775,-17.0621,-16.9736
0.00857399,-0.175,-17.547,-17.4559
0.00857399,-0.1725,-18.0654,-17.9717
0.00857399,-0.17,-18.6207,-18.5241
0.00857399,-0.1675,-19.2163,-19.1165
0.00857399,-0.165,-19.856,-19.7529
0.00857399,-0.1625,-20.5443,-20.4377
0.00857399,-0.16,-21.2862,-21.1758
0.00857399,-0.1575,-22.0873,-21.9727
0.00857399,-0.155,-22.9539,-22.8348
0.00857399,-0.1525,-23.8932,-23.7692
0.00857399,-0.15,-24.9135,-24.7842
0.00857399,-0.1475,-26.0242,-25.8891
0.00857399,-0.145,-27.2361,-27.0947
0.00857399,-0.1425,-28.5615,-28.4133
0.00857399,-0.14,-30.015,-29.8592
0.00857399,-0.1375,-31.6132,-31.4491
0.00857399,-0.135,-33.3755,-33.2022
0.00857399,-0.1325,-35.3246,-35.1412
0.00857399,-0.13,-37.4872,-37.2926
0.00857399,-0.1275,-39.8949,-39.6878
